id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phzbqj5bz3v,"The Pransky interview: Brian Carlisle, pioneer, robotics entrepreneur, President and Co-Founder of Precise Automation",The Industrial Robot,2019,10.1108/IR-09-2019-0186,article,portico,21/10/2019,6,46,http://doi.org/10.1108/IR-09-2019-0186,Pransky Joanne,Emerald Group Publishing,eng,728,732,,3405,5,unigram; bigram; trigram
ark://27927/phz96fn9zjj,Sync&Share North Rhine-Westphalia: A Case on a University-based Cloud Computing Service Provider,Journal of Information Technology Teaching Cases,2015,10.1057/jittc.2015.4,article,portico,01/05/2015,1,5,http://doi.org/10.1057/jittc.2015.4,J√∂rg Becker; Ayten √ - EEks√ºz; Deborah Compeau; Dominik Rudolph; Nicolai Walter; Raimund Vogl,SAGE Publications,eng,20,26,,5118,7,unigram; bigram; trigram
http://www.jstor.org/stable/43290395,"Linking People, Crossing Borders: A CONVERSATION WITH TELECOM PIONEER AND PHILANTHROPIST MO IBRAHIM",World Policy Journal,2013,,article,jstor,01/04/2013,1,30,http://www.jstor.org/stable/43290395,TELECOM PIONEER; PHILANTHROPIST MO IBRAHIM,Duke University Press,eng,43,48,,2636,6,unigram; bigram; trigram
ark://27927/pgj2d6tqvc7,Current cite-ings from the Popular & Trade Computing Press,Library Hi Tech News,2010,10.1108/lhtn.2010.23927iac.002,article,portico,02/11/2010,09-Oct,27,http://doi.org/10.1108/lhtn.2010.23927iac.002,,Emerald Group Publishing,eng,null,,,2485,5,unigram; bigram; trigram
ark://27927/phx1whh7532,Wireless Network Penetration Testing and Security Auditing,ITM Web of Conferences,2016,10.1051/itmconf/20160703001,article,portico,21/11/2016,null,7,http://doi.org/10.1051/itmconf/20160703001,T. Yang; J. Xu; Jian Wang; T. Gong; Shao-Long Wang; Chao Feng; Zhi-Peng Pan,EDP Sciences,eng,,,,3027,5,unigram; bigram; trigram
ark://27927/phx18n8x3mn,2. Time-Sharing and Virtualization,A Prehistory of the Cloud,2015,,chapter,portico,01/01/2015,,,,"Tung-Hui, Hu",The MIT Press,eng,37,72,,14074,36,unigram; bigram; trigram
ark://27927/phw16qrh3bg,Run-time deployment and management of CoAP resources for the Internet of Things,International Journal of Distributed Sensor Networks,2017,10.1177/1550147717698969,article,portico,01/03/2017,3,13,http://doi.org/10.1177/1550147717698969,Manuel D√≠az; Bartolom√© Rubio; Cristian Mart√≠n,SAGE Publications,eng,15,30,,9287,15,unigram; bigram; trigram
ark://27927/phzd154t1ss,Corporate survival in Industry 4.0 era: the enabling role of lean-digitized manufacturing,Journal of Manufacturing Technology Management,2019,10.1108/JMTM-11-2018-0417,article,portico,25/07/2019,1,31,http://doi.org/10.1108/JMTM-11-2018-0417,Ghobakhloo Morteza; Fathi Masood,Emerald Group Publishing,eng,1,30,,16715,30,unigram; bigram; trigram
ark://27927/phx85s4dtnz,Adoption and Use of Computer - EEÄ - EEBased Voice Over Internet Protocol Phone Service: Toward an Integrated Model,Journal of Communication,2010,10.1111/j.1460-2466.2009.01440.x,article,portico,01/03/2010,1,60,http://doi.org/10.1111/j.1460-2466.2009.01440.x,Namkee Park,"John Wiley & Sons, Inc.",eng,40,72,,14890,37,unigram; bigram; trigram
ark://27927/pgh190w7dns,Free - EEÄ - EESpace Optical Backplane Prototype for Telecommunication Equipment in the Petabit/s Range,Bell Labs Technical Journal,2013,10.1002/bltj.21639,article,portico,01/12/2013,3,18,http://doi.org/10.1002/bltj.21639,Zhongxu Zhao; Santo Maggio; Issue Editor: Eve L. Varma; Qingnan Zhang; Issue Editor: Andreas Leven,"John Wiley & Sons, Inc.",eng,285,291,,2354,7,unigram; bigram; trigram
ark://27927/pgg21cqrkv7,A moment in time: emergency nurses and the Canterbury earthquakes,International Nursing Review,2013,10.1111/inr.12013,article,portico,01/06/2013,2,60,http://doi.org/10.1111/inr.12013,P. Grainger; S. Richardson; M. Ardagh; V. Robinson,"John Wiley & Sons, Inc.",eng,188,195,,6059,8,unigram; bigram; trigram
ark://27927/phw7h979jk," - EEÄ - EEIf You Build It, They Will Come - EEÄ - EE: Lusk, Wyoming, and the Information Highway Imaginaire, 1989 - EEÄ - EE1999",Information & Culture: A Journal of History,2015,,article,portico,25/04/2015,2,50,,,Project MUSE,eng,236,256,,8603,21,unigram; bigram; trigram
ark://27927/pgjzbw74nq,Performance measurement and management for maintenance: a literature review,Journal of Quality in Maintenance Engineering,2015,10.1108/JQME-10-2013-0067,article,portico,09/03/2015,1,21,http://doi.org/10.1108/JQME-10-2013-0067,"AdityaParida,UdayKumar,DiegoGalar,ChristerStenstr√∂m",Emerald Group Publishing,eng,2,33,,15320,32,unigram; bigram; trigram
ark://27927/phz9587v5db,Introductory Statistics for Health and Nursing Using SPSS,SAGE RESEARCH METHODS,2010,10.4135/9781446221570,book,portico,01/01/2010,,,http://doi.org/10.4135/9781446221570,Louise Marston,SAGE Publications,eng,,,,82319,265,unigram; bigram; trigram
ark://27927/pbd188q49p0,3. Networks of Connectivity,Trapped in the Net,2012,,chapter,portico,01/01/2012,,,,Gene I. Rochlin,Princeton University Press,eng,35,50,,5866,16,unigram; bigram; trigram
ark://27927/pgf17s9h47d,A cross-regional comparison of selected European newspaper journalists and their evolving attitudes towards the internet - including a single-country focus on the UK,Journalism,2011,10.1177/1464884910388231,article,portico,01/07/2011,5,12,http://doi.org/10.1177/1464884910388231,Ram√≥n Salaverr√≠a; John O'Sullivan; Vallo Nuust; Leopoldina Fortunati; Nayia Roussou; Aukse Balcytiene; Mauro Sarrica; Philip MacGregor,SAGE Publications,eng,627,646,,8342,20,unigram; bigram; trigram
ark://27927/pbd84h0bnd,4. Software Brasileiro,Coding Places,2012,,chapter,portico,01/01/2012,,,,"Takhteyev, Yuri",The MIT Press,eng,93,113,,8299,22,unigram; bigram; trigram
http://www.jstor.org/stable/26497116,NANOKRIEG,American Intelligence Journal,2017,,article,jstor,01/01/2017,1,34,http://www.jstor.org/stable/26497116,James Carlini,National Military Intelligence Foundation,eng,45,53,,6795,9,unigram; bigram; trigram
ark://27927/pgj2dp94hsj,From outsourcing to Cloud computing: evolution of IT services,Management Research Review,2012,10.1108/01409171211247677,article,portico,13/07/2012,8,35,http://doi.org/10.1108/01409171211247677,SubhankarDhar,Emerald Group Publishing,eng,664,675,,5513,12,unigram; bigram; trigram
ark://27927/phzbqchtrp9,Sociotechnical factors influencing unsafe use of hospital information systems: A qualitative study in Malaysian government hospitals,Health Informatics Journal,2019,10.1177/1460458218759698,article,portico,01/12/2019,4,25,http://doi.org/10.1177/1460458218759698,Mohd Hariz Naim @ Mohayat; Zuraini Ismail; Raja Rina Raja Ikram; Ummi Rabaah Hashim; Lizawati Salahuddin; Nor Haslinda Ismail,SAGE Publications,eng,1358,1372,,7726,15,unigram; bigram; trigram
ark://27927/phw6h2k2tk,Engineering  - EEÄ - EEThe Miracle of the ENIAC - EEÄ - EE: Implementing the Modern Code Paradigm,IEEE Annals of the History of Computing,2015,,article,portico,01/01/2015,2,36,,"Thomas, -- Haigh,Mark. Priestley",Project MUSE,eng,41,59,,12632,19,unigram; bigram; trigram
ark://27927/phzwd73mb7,Capacity Strengthening within a Development Context: Developing and Applying a Conceptual Model,The Electronic Journal of Information Systems in Developing Countries,2015,10.1002/j.1681-4835.2015.tb00506.x,article,portico,01/09/2015,1,70,http://doi.org/10.1002/j.1681-4835.2015.tb00506.x,Arunima S. Mukherjee,"John Wiley & Sons, Inc.",eng,1,22,,13578,22,unigram; bigram; trigram
ark://27927/pbd947rwq2,6 Redesigning the Planter Factory for Worker Leadership,Worker Leadership,2013,,chapter,portico,01/01/2013,,,,Fred Stahl; Joel Cutcher-Gershenfeld,The MIT Press,eng,85,96,,4112,12,unigram; bigram; trigram
ark://27927/phz7fdqn770,Internet of Things: A primer,Human Behavior and Emerging Technologies,2019,10.1002/hbe2.133,article,portico,01/01/2019,1,1,http://doi.org/10.1002/hbe2.133,Anand Paul; Rathinaraja Jeyaraj,"John Wiley & Sons, Inc.",eng,37,47,,7517,11,unigram; bigram; trigram
ark://27927/pgj2j90ngmf,Understanding Twitter,British Journal of Occupational Therapy,2013,10.4276/030802213X13706169933021,article,portico,01/06/2013,6,76,http://doi.org/10.4276/030802213X13706169933021,Gail Carin-Levy; Derek Jones; Fiona Maclean; Heather Hunter,SAGE Publications,eng,295,298,,2778,4,unigram; bigram; trigram
ark://27927/pgg32d1tjdp,Mission impossible? The future of  - EEÄ - EEpaperless - EEÄ - EE library operations,Library Management,2011,10.1108/01435121111132284,article,portico,01/01/2011,04-May,32,http://doi.org/10.1108/01435121111132284,Nancy McCormack,Emerald Group Publishing,eng,279,289,,5713,11,unigram; bigram; trigram
ark://27927/pgj2dqv5b99,Usability study on newspaper mobile websites,OCLC Systems & Services,2012,10.1108/10650751211279120,article,portico,26/10/2012,4,28,http://doi.org/10.1108/10650751211279120,HyeJung Han WooseobJeong,Emerald Group Publishing,eng,180,198,,4698,19,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/682955," - EEÄ - EEBeards, Sandals, and Other Signs of Rugged Individualism - EEÄ - EE: Masculine Culture within the Computing Professions",Osiris,2015,,article,jstor,01/01/2015,1,30,http://www.jstor.org/stable/10.1086/682955,Nathan Ensmenger,Saint Catherines Press,eng,38,65,,11671,28,unigram; bigram; trigram
ark://27927/phx7568x43f,Health informatics: The ownership and use of mobile medical applications among Egyptian patients,Journal of Librarianship and Information Science,2017,10.1177/0961000616637669,article,portico,01/09/2017,3,49,http://doi.org/10.1177/0961000616637669,Essam Mansour,SAGE Publications,eng,335,355,,14985,21,unigram; bigram; trigram
ark://27927/phx55xxtw50,Is Internet Use Associated With Reporting Fewer Problems in Collaboration?,Science Communication,2012,10.1177/1075547011432364,article,portico,01/10/2012,5,34,http://doi.org/10.1177/1075547011432364,Ricardo B. Duque; Omar Barriga Jr.; Jean Goodwin; B. Paige Miller; Guillermo Henr√≠quez; Wesley Shrum,SAGE Publications,eng,642,678,,14355,37,unigram; bigram; trigram
ark://27927/phx759khx05,10. Intelligently Steering Toward More Communitarian Technological Societies,Technically Together,2017,,chapter,portico,01/01/2017,,,,Taylor Dotson,The MIT Press,eng,211,240,,11496,30,unigram; bigram; trigram
ark://27927/pgjzbtqdv4,"The Pransky interview: Dr Robert Ambrose, Chief, Software, Robotics and Simulation Division at NASA",The Industrial Robot,2015,10.1108/IR-04-2015-0071,article,portico,15/06/2015,4,42,http://doi.org/10.1108/IR-04-2015-0071,JoannePransky,Emerald Group Publishing,eng,285,289,,3462,5,unigram; bigram; trigram
http://www.jstor.org/stable/insipent.26.7.03,Pentagon To Fast-Track Acquisition Of Teleport Program - EEÄ - EEs Next Phase,Inside the Pentagon,2010,,article,jstor,18/02/2010,7,26,http://www.jstor.org/stable/insipent.26.7.03,Christopher J. Castelli,Inside Washington Publishers,eng,1,15,,2065,3,unigram; bigram; trigram
ark://27927/pgk3dj51z30,How alternative consumer markets can build community resiliency,European Journal of Marketing,2016,10.1108/EJM-12-2014-0802,article,portico,11/04/2016,03-Apr,50,http://doi.org/10.1108/EJM-12-2014-0802,,Emerald Group Publishing,eng,330,357,,13202,28,unigram; bigram; trigram
http://www.jstor.org/stable/10.5215/pennlega.15.1.0026,Philadelphia & the Birth of the Computer Age,Pennsylvania Legacies,2015,,article,jstor,01/04/2015,,1,http://www.jstor.org/stable/10.5215/pennlega.15.1.0026,PAUL CERUZZI,University of Pennsylvania Press,eng,26,31,,3154,6,unigram; bigram; trigram
ark://27927/phxdxs7vmq,Coordinated Displays to Assist Cyber Defenders,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,2016,10.1177/1541931213601078,article,portico,01/09/2016,1,60,http://doi.org/10.1177/1541931213601078,Alex Vieane; Brett Borghetti; Lauren Menke; Eric Greenlee; Gregory Dye; Brent Miller; Gregory Funke; Vincent Mancuso; Rebecca Brown,SAGE Publications,eng,344,348,,4756,5,unigram; bigram; trigram
ark://27927/phw1n3xr3qn,Exploring consumer support for CSR from the perspective of moral legitimacy,Journal of Global Responsibility,2018,10.1108/JGR-04-2017-0023,article,portico,05/02/2018,1,9,http://doi.org/10.1108/JGR-04-2017-0023,Abdulrazak Sham; Amran Azlan,Emerald Group Publishing,eng,41,57,,8938,17,unigram; bigram; trigram
ark://27927/phz8b1t79x8,Achieving and Maintaining Perceptual Intent with HDR Imaging,Information Display,2019,10.1002/msid.1005,article,portico,01/01/2019,1,35,http://doi.org/10.1002/msid.1005,Timo Kunkel; Robert Wanat,"John Wiley & Sons, Inc.",eng,9,26,,5193,6,unigram; bigram; trigram
ark://27927/phz6kdj73rb,Mobile usage in travel: bridging the supplier-user gap,International Journal of Contemporary Hospitality Management,2019,10.1108/IJCHM-10-2017-0614,article,portico,11/02/2019,2,31,http://doi.org/10.1108/IJCHM-10-2017-0614,Kwortnik Robert J.; Linton Heather,Emerald Group Publishing,eng,771,789,,9462,19,unigram; bigram; trigram
ark://27927/phx2k87xn2v,Scaling Lifestyle in China: The Emergence of Local Television Cultures and the Cultural Economy of Place-Making,Media International Australia,2013,10.1177/1329878X1314700108,article,portico,01/05/2013,1,147,http://doi.org/10.1177/1329878X1314700108,Wanning Sun,SAGE Publications,eng,62,72,,6593,11,unigram; bigram; trigram
ark://27927/pbd83m25r9,4 Postdivestiture through the Beginning of the Internet Age,Telecommunications History &amp; Policy into the 21st Century,2010,,chapter,portico,01/01/2010,,,,"Fulle, Ronald G.",RIT Press,eng,79,92,,4301,14,unigram; bigram; trigram
ark://27927/phz6hf4xss5,"Technostress and social networking services: Explaining users' concentration, sleep, identity, and social relation problems",Information Systems Journal,2019,10.1111/isj.12213,article,portico,01/03/2019,2,29,http://doi.org/10.1111/isj.12213,Tiina Koskelainen; Markus Salo; Henri Pirkkalainen,"John Wiley & Sons, Inc.",eng,408,435,,16837,28,unigram; bigram; trigram
ark://27927/phw7hb6stf,"Technological Innovation, Commercialization, and Regional Development: Computer Graphics in Utah, 1965 - EEÄ - EE1978",Information & Culture: A Journal of History,2016,,article,portico,16/10/2016,4,51,,,Project MUSE,eng,479,499,,9274,21,unigram; bigram; trigram
ark://27927/pgg25ss5779,Integration and Reuse in Cognitive Skill Acquisition,Cognitive Science,2013,10.1111/cogs.12032,article,portico,01/07/2013,5,37,http://doi.org/10.1111/cogs.12032,Dario D. Salvucci,"John Wiley & Sons, Inc.",eng,829,860,,13335,32,unigram; bigram; trigram
ark://27927/phwfkqsjdv,Communicating the Business Value of Innovation,International Journal of Innovation Science,2015,10.1260/1757-2223.7.1.1,article,portico,01/03/2015,1,7,http://doi.org/10.1260/1757-2223.7.1.1,Sanjeev Jha; Chen Ye; Kevin C. Desouza,Emerald Group Publishing,eng,1,12,,7400,12,unigram; bigram; trigram
ark://27927/phx82fkv5s5,An exploration of the use of technology by congregations,Acta Theologica,2015,10.4314/actat.v21i1.11s,article,portico,01/01/2015,Supplement 22,35,http://doi.org/10.4314/actat.v21i1.11s,S. Joubert; W.J. Schoeman,Academy of Science of South Africa,eng,171,190,,6891,20,unigram; bigram; trigram
ark://27927/pgj2f4sprnq,Delivering professional projects,"Transforming Government: People, Process and Policy",2010,10.1108/17506161011028812,article,portico,23/03/2010,1,4,http://doi.org/10.1108/17506161011028812,"ZahirIraniMuhammadKamal,ShauneenFurlong,WafiAl - EEÄ - EEKaraghouli",Emerald Group Publishing,eng,73,94,,10044,22,unigram; bigram; trigram
ark://27927/pbd98ks82n,1 Beginnings,Essentials of Mobile Handset DesignEssentials of Mobile Handset Design,2012,10.1017/CBO9780511844508.002,chapter,portico,01/01/2012,,,https://doi.org/10.1017/CBO9780511844508.002,Abhi Naha; Peter Whale,Cambridge University Press,eng,1,34,,11178,34,unigram; bigram; trigram
ark://27927/pgk13h956r9,The accessibility and usage of smartphones by Arab-speaking visually impaired people,International Journal of Pervasive Computing and Communications,2015,10.1108/IJPCC-09-2015-0033,article,portico,02/11/2015,4,11,http://doi.org/10.1108/IJPCC-09-2015-0033,Hend S.Al-Khalifa NajdAl-Mouh,Emerald Group Publishing,eng,418,435,,6646,18,unigram; bigram; trigram
ark://27927/phwsht3vrb,Protocol and Architecture to Bring Things into Internet of Things,International Journal of Distributed Sensor Networks,2014,10.1155/2014/158252,article,portico,01/04/2014,4,10,http://doi.org/10.1155/2014/158252,Roberto Casas; √ - EEngel Asensio; √ - EElvaro Marco; Rub√©n Blasco,SAGE Publications,eng,18,36,,11818,18,unigram; bigram; trigram
ark://27927/phz187nnkd0,ABBYY: the digitization of language and text,Emerald Emerging Markets Case Studies,2018,10.1108/EEMCS-03-2017-0035,article,portico,22/06/2018,2,8,http://doi.org/10.1108/EEMCS-03-2017-0035,Leleux Benoit; Korovkin Vladimir; Shapenko Andrey,Emerald Group Publishing,eng,1,26,,7974,19,unigram; bigram; trigram
ark://27927/pgh11qw3gf7,Servitization of the IT Industry: The Cloud Phenomenon,Strategic Change,2014,10.1002/jsc.1983,article,portico,01/08/2014,05-Jun,23,http://doi.org/10.1002/jsc.1983,Nabil Sultan,"John Wiley & Sons, Inc.",eng,375,388,,8748,14,unigram; bigram; trigram
ark://27927/phxcgmd6x3,Impact of System Integration on Reliability and Maintainability,INCOSE International Symposium,2016,10.1002/j.2334-5837.2016.00228.x,article,portico,01/07/2016,1,26,http://doi.org/10.1002/j.2334-5837.2016.00228.x,James R. Armstrong,"John Wiley & Sons, Inc.",eng,1307,1317,,4818,11,unigram; bigram; trigram
ark://27927/phxwn24pw6,Leadership in a Networked World: How to Accelerate Organizational Change and Improve Performance,Tackling Wicked Government Problems,2014,,chapter,portico,01/01/2014,,,,Jackson Nickerson; Ronald P. Sanders,Brookings Institution Press,eng,75,88,,3168,14,unigram; bigram; trigram
ark://27927/phx61wr5vcs,A Compromised-Time-Cost Scheduling Algorithm in SwinDeW-C for Instance-Intensive Cost-Constrained Workflows on a Cloud Computing Platform,International Journal of High Performance Computing Applications,2010,10.1177/1094342010369114,article,portico,01/11/2010,4,24,http://doi.org/10.1177/1094342010369114,Xiao Liu; Hai Jin; Ke Liu; Dong Yuan; Jinjun Chen; Yun Yang,SAGE Publications,eng,445,456,,7747,12,unigram; bigram; trigram
